ACCOUNT,ACCOUNT,HOUSE_NO,STREET_DIR,STREET_NAM,STREET_SFX,STR_POST_D,STR_UNIT_T,STR_UNIT_N,ADDRESS,2005 Closed Violations Count,2005 Average Days to Close Violation,2007 Closed Violations Count,2007 Average Days to Close Violation,2008 Closed Violations Count,2008 Average Days to Close Violation,2009 Closed Violations Count,2009 Average Days to Close Violation,2010 Closed Violations Count,2010 Average Days to Close Violation,2011 Closed Violations Count,2011 Average Days to Close Violation,2012 Closed Violations Count,2012 Average Days to Close Violation,2013 Closed Violations Count,2013 Average Days to Close Violation,2014 Closed Violations Count,2014 Average Days to Close Violation,2015 Closed Violations Count,2015 Average Days to Close Violation,2016 Closed Violations Count,2016 Average Days to Close Violation,2017 Closed Violations Count,2017 Average Days to Close Violation,2018 Closed Violations Count,2018 Average Days to Close Violation,Total Closed Violations Count,Total Average Days to Close Violation,2013 Active Permit Count,2013 Active Permit Sum,2014 Active Permit Count,2014 Active Permit Sum,2015 Active Permit Count,2015 Active Permit Sum,2016 Active Permit Count,2016 Active Permit Sum,2017 Active Permit Count,2017 Active Permit Sum,2018 Active Permit Count,2018 Active Permit Sum,Total Active Permit Count,Total Active Permit Sum,2013 Completed Permits Count,2013 Completed Permit Sum,2014 Completed Permit Count,2014 Completed Permit Sum,2015 Completed Permit Count,2015 Completed Permit Sum,2016 Completed Permit Count,2016 Completed Permit Sum,2017 Completed Count Count,2017 Completed Permit Sum,2018 Completed Permit Count,2018 Completed Permit Sum,Total Completed Permit Count,Total Completed Permit Sum,1999 Open Code Violations,2000 Open Code Violations,2005 Open Code Violations,2007 Open Code Violations,2008 Open Code Violations,2009 Open Code Violations,2010 Open Code Violations,2011 Open Code Violations,2012 Open Code Violations,2013 Open Code Violations,2014 Open Code Violations,2015 Open Code Violations,2016 Open Code Violations,2017 Open Code Violations,2018 Open Code Violations,Total Open Code Violations
3374544400000,3374544400000,436,E,STRAWBERRY,ST,,,,436 E STRAWBERRY ST,0,0,1,197,0,0,1,7,1,30,0,0,0,0,0,0,1,66,0,0,2,3.5,0,0,0,0,6,51.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374583500000,3374583500000,427,,GREEN,ST,,,,427 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,1,285,0,0,0,0,1,186,1,15,1,0,0,0,4,121.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"14,420.00",1,"14,420.00",1,"2,800.00",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"2,800.00",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3
3374584900000,3374584900000,534,,DAUPHIN,ST,,,,534 DAUPHIN ST,0,0,0,0,0,0,1,63,0,0,0,0,2,41.5,0,0,1,11,3,54.33333333,1,0,1,79,0,0,9,44.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374605200000,3374605200000,425,E,STRAWBERRY,ST,,,,425 E STRAWBERRY ST,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374610000000,3374610000000,537,,HOWARD,AVE,,,,537 HOWARD AVE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10.5,0,0,0,0,0,0,0,0,0,0,3,7.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374638800000,3374638800000,529,,HOWARD,AVE,,,,529 HOWARD AVE,0,0,0,0,1,129,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,9,0,0,0,0,3,55.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374641900000,3374641900000,540,,LOCUST,ST,,,,540 LOCUST ST,0,0,0,0,1,55,0,0,0,0,0,0,1,4,0,0,1,56,0,0,0,0,1,70,1,102,5,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374644000000,3374644000000,502,,WOODWARD,ST,,,,502 WOODWARD ST,0,0,5,102,1,10,2,6.5,2,12,0,0,0,0,0,0,0,0,1,7,0,0,2,30.5,0,0,13,48.07692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374653800000,3374653800000,412,,GREEN,ST,,,,412 GREEN ST,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,3,17,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"1,242.00",0,0.00,0,0.00,1,"1,242.00",,,,,,,,,,,,,,,,
3374686100000,3374686100000,532,,DAUPHIN,ST,,,,532 DAUPHIN ST,0,0,0,0,1,132,0,0,1,226,1,16,12,49.25,0,0,0,0,5,86.6,0,0,0,0,0,0,20,69.9,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"18,320.00",0,0.00,0,0.00,0,0.00,1,"18,320.00",,,,,,,,,,,,,,,,
3374694700000,3374694700000,425,,GREEN,ST,,,,425 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3374725700000,3374725700000,553,,DAUPHIN,ST,,,,553 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,3,139.6666667,1,103,1,125,0,0,6,109.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3374730100000,3374730100000,527,,HOWARD,AVE,,,,527 HOWARD AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,23,0,0.00,0,0.00,0,0.00,0,0.00,1,"1,750.00",0,0.00,1,"1,750.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3374733000000,3374733000000,515,,WOODWARD,ST,,,,515 WOODWARD ST,0,0,0,0,0,0,0,0,1,76,0,0,1,7,1,0,2,477,1,16,0,0,1,18,0,0,7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374743300000,3374743300000,538,,LOCUST,ST,,,,538 LOCUST ST,0,0,4,17.5,2,267.5,0,0,0,0,1,227,0,0,2,48.5,2,97.5,1,66,4,53,0,0,2,29.5,18,81.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3374777200000,3374777200000,530,,DAUPHIN,ST,,,,530 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,0,0,0,0,1,0,0,0,0,0,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374779000000,3374779000000,516,S,DUKE,ST,,,,516 S DUKE ST,0,0,0,0,0,0,0,0,1,318,1,6,0,0,2,47,0,0,0,0,0,0,0,0,1,33,5,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3374796000000,3374796000000,423,,GREEN,ST,,,,423 GREEN ST,0,0,0,0,0,0,0,0,1,15,0,0,2,101,0,0,1,68,1,33,0,0,1,0,0,0,6,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374803000000,3374803000000,438,E,STRAWBERRY,ST,,,,438 E STRAWBERRY ST,0,0,0,0,0,0,0,0,0,0,0,0,3,41.33333333,1,5,3,29.66666667,1,14,0,0,0,0,0,0,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
3374825000000,3374825000000,427,E,STRAWBERRY,ST,,,,427 E STRAWBERRY ST,0,0,2,44.5,2,25.5,3,31.33333333,0,0,1,13,4,8,1,0,3,21.33333333,3,2.666666667,2,13,1,50,0,0,22,19.40909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374831300000,3374831300000,525,,HOWARD,AVE,,,,525 HOWARD AVE,0,0,1,69,1,283,0,0,0,0,2,17,1,73,1,55,0,0,1,92,0,0,0,0,1,29,8,79.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3374832800000,3374832800000,531,S,CHRISTIAN,ST,,,,531 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374847200000,3374847200000,551,,DAUPHIN,ST,,,,551 DAUPHIN ST,0,0,0,0,0,0,1,177,1,184,1,18,0,0,1,33,0,0,1,0,1,33,1,37,0,0,7,68.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3374854600000,3374854600000,536,,LOCUST,ST,,,,536 LOCUST ST,0,0,0,0,1,141,0,0,0,0,0,0,1,10,0,0,2,62,0,0,1,34,0,0,0,0,5,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374878400000,3374878400000,528,,DAUPHIN,ST,,,,528 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
3374884900000,3374884900000,513,,WOODWARD,ST,,,,513 WOODWARD ST,0,0,2,27.5,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,24,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"1,000.00",0,0.00,0,0.00,0,0.00,1,"1,000.00",,,,,,,,,,,,,,,,
3374898000000,3374898000000,518,S,DUKE,ST,,,,518 S DUKE ST,0,0,0,0,1,309,0,0,0,0,1,6,0,0,3,75.33333333,1,0,1,0,0,0,1,0,0,0,8,67.625,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,1,"5,829.00",0,0.00,1,"5,829.00",,,,,,,,,,,,,,,,
3374917300000,3374917300000,421,,GREEN,ST,,,,421 GREEN ST,0,0,0,0,0,0,0,0,1,34,1,7,1,129,0,0,1,6,1,363,6,59.66666667,1,0,0,0,12,74.75,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"26,000.00",0,0.00,0,0.00,1,"26,000.00",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
3374921200000,3374921200000,440,E,STRAWBERRY,ST,,,,440 E STRAWBERRY ST,0,0,1,342,0,0,0,0,1,13,0,0,1,15,0,0,1,64,0,0,1,65,1,1,0,0,6,83.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374922500000,3374922500000,523,,HOWARD,AVE,,,,523 HOWARD AVE,0,0,1,14,0,0,1,28,0,0,1,17,1,242,0,0,0,0,0,0,0,0,0,0,0,0,4,75.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374961700000,3374961700000,533,S,CHRISTIAN,ST,,,,533 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,1,64,2,25.5,0,0,2,172.5,1,0,0,0,0,0,0,0,6,76.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374963900000,3374963900000,429,E,STRAWBERRY,ST,,,,429 E STRAWBERRY ST,0,0,1,33,1,15,1,34,2,36.5,0,0,3,24.66666667,0,0,0,0,0,0,0,0,1,49,0,0,9,30.88888889,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"24,720.00",0,0.00,0,0.00,1,"24,720.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3374968700000,3374968700000,549,,DAUPHIN,ST,,,,549 DAUPHIN ST,0,0,0,0,1,259,2,24,3,239.3333333,6,69.66666667,1,16,0,0,1,13,2,4,0,0,1,72,0,0,17,91.29411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3
3374969600000,3374969600000,526,,DAUPHIN,ST,,,,526 DAUPHIN ST,0,0,2,137,0,0,0,0,0,0,1,34,0,0,1,50,0,0,1,0,0,0,0,0,0,0,5,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
3375023700000,3375023700000,521,,HOWARD,AVE,,,,521 HOWARD AVE,0,0,1,14,0,0,0,0,1,63,0,0,1,73,1,90,0,0,0,0,0,0,0,0,1,125,5,73,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"2,000.00",1,"2,000.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3375037000000,3375037000000,520,S,DUKE,ST,,,,520 S DUKE ST,0,0,0,0,0,0,1,63,0,0,1,6,0,0,2,48.5,0,0,0,0,0,0,0,0,0,0,4,41.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"2,000.00",1,"2,000.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3375046900000,3375046900000,511,,WOODWARD,ST,,,,511 WOODWARD ST,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375050700000,3375050700000,524,,DAUPHIN,ST,,,,524 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3375080100000,3375080100000,547,,DAUPHIN,ST,,,,547 DAUPHIN ST,0,0,0,0,0,0,0,0,3,26.66666667,1,0,1,94,0,0,0,0,1,0,0,0,0,0,0,0,6,29,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"2,000.00",0,0.00,0,0.00,0,0.00,1,"2,000.00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3375092900000,3375092900000,431,E,STRAWBERRY,ST,,,,431 E STRAWBERRY ST,0,0,1,197,1,64,1,2,2,253.5,0,0,5,21.2,2,77.5,2,41.5,1,1,0,0,1,13,0,0,16,70.5,,,,,,,,,,,,,,,1,"4,000.00",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"4,000.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3375110500000,3375110500000,535,S,CHRISTIAN,ST,,,,535 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,1,29,1,120,0,0,0,0,1,0,0,0,0,0,0,0,3,49.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375151900000,3375151900000,522,,DAUPHIN,ST,,,,522 DAUPHIN ST,0,0,0,0,1,16,2,6,0,0,2,36.5,1,35,0,0,0,0,2,11,0,0,0,0,1,23,9,20.11111111,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,"7,336.00",2,"7,336.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3375165500000,3375165500000,519,,HOWARD,AVE,,,,519 HOWARD AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375171900000,3375171900000,545,,DAUPHIN,ST,,,,545 DAUPHIN ST,0,0,0,0,0,0,0,0,1,14,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3375175900000,3375175900000,522,S,DUKE,ST,,,,522 S DUKE ST,0,0,2,71.5,1,43,1,357,0,0,1,149,0,0,2,85,2,7,3,6,0,0,3,59.33333333,1,21,16,68.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3
3375190800000,3375190800000,530,,SOUTHEAST,AVE,,,,530 SOUTHEAST AVE,0,0,2,424.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,424.5,,,,,,,,,,,,,,,0,0.00,0,0.00,1,500.00,0,0.00,0,0.00,0,0.00,1,500.00,,,,,,,,,,,,,,,,
3375221900000,3375221900000,433,E,STRAWBERRY,ST,,,,433 E STRAWBERRY ST,0,0,2,56.5,0,0,0,0,1,272,0,0,3,544.6666667,2,0,5,365.2,0,0,1,12,2,11.5,0,0,16,242.5,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"1,000.00",1,"35,000.00",0,0.00,0,0.00,2,"36,000.00",,,,,,,,,,,,,,,,
3375238800000,3375238800000,543,,LOCUST,ST,,,,543 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375243100000,3375243100000,520,,DAUPHIN,ST,,,,520 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,0,0,0,1,0,0,0,0,0,0,0,3,5.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3375269600000,3375269600000,507,,WOODWARD,ST,,,,507 WOODWARD ST,0,0,0,0,1,38,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375271300000,3375271300000,419,,GREEN,ST,,,,419 GREEN ST,0,0,3,27.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375303500000,3375303500000,543,,DAUPHIN,ST,,,,543 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,1,9,1,94,0,0,0,0,0,0,0,0,1,173,0,0,3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,5
3375304900000,3375304900000,524,S,DUKE,ST,,,,524 S DUKE ST,0,0,0,0,1,111,0,0,1,14,0,0,1,17,1,22,0,0,1,0,0,0,0,0,1,73,6,39.5,0,0.00,1,"3,000.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"3,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375341100000,3375341100000,534,,LOCUST,ST,,,,534 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3375344200000,3375344200000,518,,DAUPHIN,ST,,,,518 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,2,4,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,"28,019.00",5,"28,019.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
3375350000000,3375350000000,537,S,CHRISTIAN,ST,,,,537 S CHRISTIAN ST,0,0,1,16,0,0,0,0,0,0,0,0,2,28,1,3,0,0,2,2,0,0,2,125.5,0,0,8,41.25,0,0.00,0,0.00,0,0.00,0,0.00,1,20.00,0,0.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,2,"23,300.00",0,0.00,2,"23,300.00",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3375367900000,3375367900000,515,,HOWARD,AVE,,,,515 HOWARD AVE,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,3,67,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"2,400.00",0,0.00,0,0.00,0,0.00,1,"2,400.00",,,,,,,,,,,,,,,,
3375370700000,3375370700000,435,E,STRAWBERRY,ST,,,,435 E STRAWBERRY ST,0,0,3,29.66666667,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35.25,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"13,976.00",1,"5,069.00",0,0.00,0,0.00,2,"19,045.00",,,,,,,,,,,,,,,,
3375392700000,3375392700000,417,,GREEN,ST,,,,417 GREEN ST,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,21,1,0,0,0,4,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375414900000,3375414900000,541,,DAUPHIN,ST,,,,541 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375442300000,3375442300000,532,,LOCUST,ST,,,,532 LOCUST ST,0,0,1,36,2,93,1,1,0,0,1,15,0,0,0,0,1,20,0,0,0,0,0,0,1,34,7,41.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375445500000,3375445500000,516,,DAUPHIN,ST,,,,516 DAUPHIN ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"12,983.00",1,"12,983.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375482300000,3375482300000,503,,WOODWARD,ST,,,,503 WOODWARD ST,0,0,3,26.33333333,1,10,2,19,4,32,1,7,2,29,1,14,1,11,1,8,1,28,0,0,0,0,17,22.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375491000000,3375491000000,541,,LOCUST,ST,,,,541 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375494000000,3375494000000,415,,GREEN,ST,,,,415 GREEN ST,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,3,4.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375509700000,3375509700000,437,E,STRAWBERRY,ST,,,,437 E STRAWBERRY ST,0,0,1,205,0,0,1,363,1,69,5,69,1,10,4,9.75,2,40,0,0,2,7.5,0,0,0,0,17,66.23529412,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,"26,200.00",2,"26,200.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
3375518700000,3375518700000,539,S,CHRISTIAN,ST,,,,539 S CHRISTIAN ST,0,0,0,0,2,5,0,0,0,0,1,115,1,11,0,0,0,0,1,0,2,2,0,0,0,0,7,20,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"4,200.00",1,"4,200.00",,,,,,,,,,,,,,,,
3375519700000,3375519700000,513,,HOWARD,AVE,,,,513 HOWARD AVE,0,0,2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,3,40.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3375536300000,3375536300000,539,,DAUPHIN,ST,,,,539 DAUPHIN ST,0,0,2,81.5,0,0,0,0,0,0,3,21,1,94,1,28,1,13,2,0,0,0,1,25,0,0,11,35.09090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375543500000,3375543500000,530,,LOCUST,ST,,,,530 LOCUST ST,0,0,1,70,1,13,1,0,1,34,0,0,0,0,0,0,1,118,0,0,0,0,1,196,1,25,7,65.14285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3375573400000,3375573400000,534,,TERRACE,RD,,,,534 TERRACE RD,0,0,0,0,1,143,0,0,1,9,0,0,0,0,0,0,3,26.66666667,0,0,0,0,0,0,0,0,5,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375590000000,3375590000000,526,S,DUKE,ST,,,,526 S DUKE ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375597800000,3375597800000,538,,SOUTHEAST,AVE,,,,538 SOUTHEAST AVE,0,0,0,0,0,0,0,0,1,5,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3375610900000,3375610900000,511,,HOWARD,AVE,,,,511 HOWARD AVE,0,0,2,12,1,8,2,392,0,0,2,12.5,0,0,1,62,2,10,1,10,0,0,0,0,2,0,13,71.76923077,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"1,855.00",1,"1,855.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3375612500000,3375612500000,539,,LOCUST,ST,,,,539 LOCUST ST,0,0,0,0,0,0,0,0,1,6,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375634700000,3375634700000,528,,LOCUST,ST,,,,528 LOCUST ST,0,0,3,27.66666667,1,42,2,17,0,0,2,301,1,10,2,6.5,1,20,1,8,0,0,0,0,1,38,14,60.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3375638700000,3375638700000,439,E,STRAWBERRY,ST,,,,439 E STRAWBERRY ST,0,0,1,258,0,0,0,0,0,0,1,7,1,0,1,18,2,66,0,0,5,5.8,0,0,0,0,11,40.36363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375647700000,3375647700000,537,,DAUPHIN,ST,,,,537 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,1,"4,702.00",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"4,702.00",,,,,,,,,,,,,,,,
3375684700000,3375684700000,501,,WOODWARD,ST,,,,501 WOODWARD ST,0,0,6,3.5,1,17,3,80,3,8.666666667,0,0,2,23,2,15.5,1,11,0,0,2,158,0,0,0,0,20,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3375697400000,3375697400000,541,S,CHRISTIAN,ST,,,,541 S CHRISTIAN ST,0,0,0,0,3,58.33333333,0,0,4,509,2,34.5,3,55,1,62,6,54.33333333,3,10,0,0,1,94,0,0,23,128.5652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3
3375712100000,3375712100000,509,,HOWARD,AVE,,,,509 HOWARD AVE,0,0,1,14,0,0,1,83,0,0,2,32,1,15,1,47,0,0,0,0,0,0,0,0,1,14,7,33.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
